Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Split_Ratio
2010-04-29 00:00:00-04:00,0.3011304431308847,0.3136506084089333,0.3011055753649632,0.31215763092041016,84748800,0.0,0.0,0.0,0.0
2010-04-30 00:00:00-04:00,0.3116845575647038,0.3131526959652579,0.2929907746684901,0.29376307129859924,88512000,0.0,0.0,0.0,0.0
2010-05-03 00:00:00-04:00,0.2971981522235188,0.31019048826175966,0.29712263741259287,0.30576032400131226,52608000,0.0,0.0,0.0,0.0
2010-05-04 00:00:00-04:00,0.29418552550822746,0.2942113332950351,0.27208238098032944,0.278729110956192,137241600,0.0,0.0,0.0,0.0
2010-05-05 00:00:00-04:00,0.2699919732186513,0.27905209947457826,0.26483919055776406,0.2741487920284271,138508800,0.0,0.0,0.0,0.0
2010-05-06 00:00:00-04:00,0.26849806840994606,0.2762391789689317,0.16925803486972762,0.2472914755344391,217804800,0.0,0.0,0.0,0.0
2010-05-07 00:00:00-04:00,0.2407451154731903,0.24973069629104297,0.21334006960410393,0.22929543256759644,248256000,0.0,0.0,0.0,0.0
2010-05-10 00:00:00-04:00,0.25824312817878164,0.2642666526102259,0.2568246972742902,0.2634952962398529,189273600,0.0,0.0,0.0,0.0
2010-05-11 00:00:00-04:00,0.2560534029790675,0.2737999590567068,0.25455948538050605,0.2633213996887207,147033600,0.0,0.0,0.0,0.0
2010-05-12 00:00:00-04:00,0.2669304809076832,0.27808191950033595,0.26593451714218486,0.2775093913078308,108556800,0.0,0.0,0.0,0.0
2010-05-13 00:00:00-04:00,0.2748455920792741,0.280620610408874,0.26329652392405595,0.26496440172195435,105561600,0.0,0.0,0.0,0.0
2010-05-14 00:00:00-04:00,0.25846779196879993,0.2588157128211795,0.24019744652338687,0.24866020679473877,154176000,0.0,0.0,0.0,0.0
2010-05-17 00:00:00-04:00,0.2510745194921766,0.25480887106931377,0.23596601557843416,0.25202077627182007,136857600,0.0,0.0,0.0,0.0
2010-05-18 00:00:00-04:00,0.2581685775382983,0.25961281635782263,0.23795699633943618,0.24238814413547516,190617600,0.0,0.0,0.0,0.0
2010-05-19 00:00:00-04:00,0.2382064335744557,0.24393077572780134,0.22757780143853523,0.23599086701869965,237772800,0.0,0.0,0.0,0.0
2010-05-20 00:00:00-04:00,0.2217033902454852,0.22329673583516157,0.20771508898105043,0.2121204286813736,272985600,0.0,0.0,0.0,0.0
2010-05-21 00:00:00-04:00,0.1992016768473248,0.22035952847588014,0.19708647848391556,0.21376347541809082,234316800,0.0,0.0,0.0,0.0
2010-05-24 00:00:00-04:00,0.21493337139859478,0.2228981478869237,0.21304182635558472,0.21553075313568115,155020800,0.0,0.0,0.0,0.0
2010-05-25 00:00:00-04:00,0.19952572612303768,0.21468395431590878,0.19315333961884215,0.214012011885643,172646400,0.0,0.0,0.0,0.0
2010-05-26 00:00:00-04:00,0.2173229206061255,0.22625880830176534,0.20579870603353037,0.20739108324050903,208320000,0.0,0.0,0.0,0.0
2010-05-27 00:00:00-04:00,0.22120544975751244,0.23041565239272435,0.21941329003613025,0.2298431098461151,173222400,0.0,0.0,0.0,0.0
2010-05-28 00:00:00-04:00,0.23136091389729352,0.2320080026929104,0.22028497500853356,0.22663156688213348,166694400,0.0,0.0,0.0,0.0
2010-06-01 00:00:00-04:00,0.22424203853726393,0.23581692851881544,0.21904051708120573,0.22035953402519226,202713600,0.0,0.0,0.0,0.0
2010-06-02 00:00:00-04:00,0.2240183993154563,0.23586663603782654,0.21923934468772593,0.23586663603782654,113433600,0.0,0.0,0.0,0.0
2010-06-03 00:00:00-04:00,0.2376090806306773,0.24333343772036825,0.23312823993909,0.24198955297470093,114854400,0.0,0.0,0.0,0.0
2010-06-04 00:00:00-04:00,0.22680649385892324,0.23584178125939584,0.2149085366309091,0.21809425950050354,245952000,0.0,0.0,0.0,0.0
2010-06-07 00:00:00-04:00,0.2202104494836228,0.22262483041417172,0.20510097426379637,0.20544984936714172,168729600,0.0,0.0,0.0,0.0
2010-06-08 00:00:00-04:00,0.2069179650640342,0.2082876433951675,0.19616509216200925,0.2043047845363617,265920000,0.0,0.0,0.0,0.0
2010-06-09 00:00:00-04:00,0.20843671897832275,0.21428629725203732,0.19750988730354108,0.199799045920372,229440000,0.0,0.0,0.0,0.0
2010-06-10 00:00:00-04:00,0.20676883289514555,0.21680008361642644,0.2050761017079753,0.2163766622543335,155520000,0.0,0.0,0.0,0.0
2010-06-11 00:00:00-04:00,0.20965636389506162,0.22289817797273906,0.20965636389506162,0.22202743589878082,125337600,0.0,0.0,0.0,0.0
2010-06-14 00:00:00-04:00,0.22862351129046463,0.2330039838510607,0.2212551467948184,0.22215169668197632,227404800,0.0,0.0,0.0,0.0
2010-06-15 00:00:00-04:00,0.22583537119314873,0.240968729023419,0.22516342887815788,0.23838040232658386,200102400,0.0,0.0,0.0,0.0
2010-06-16 00:00:00-04:00,0.23818163476379134,0.246420741849195,0.23701172454215472,0.24318434298038483,158361600,0.0,0.0,0.0,0.0
2010-06-17 00:00:00-04:00,0.2469923127965982,0.2473660414533677,0.23930184869400867,0.24562358856201172,163046400,0.0,0.0,0.0,0.0
2010-06-18 00:00:00-04:00,0.24689286300631463,0.25124944986896386,0.2438313937268982,0.24629546701908112,139584000,0.0,0.0,0.0,0.0
2010-06-21 00:00:00-04:00,0.25528106419925906,0.2563764421730941,0.23576721921975713,0.23982368409633636,219916800,0.0,0.0,0.0,0.0
2010-06-22 00:00:00-04:00,0.24258697538946594,0.2478640123925267,0.23292945132361198,0.23414906859397888,179596800,0.0,0.0,0.0,0.0
2010-06-23 00:00:00-04:00,0.2350197878460737,0.2374341686272575,0.2257608326040916,0.23101302981376648,224716800,0.0,0.0,0.0,0.0
2010-06-24 00:00:00-04:00,0.22824979323511413,0.23024075277990808,0.21854256224654095,0.21981188654899597,239424000,0.0,0.0,0.0,0.0
2010-06-25 00:00:00-04:00,0.22267454846121307,0.2251634758421675,0.21498313033542307,0.21966278553009033,177561600,0.0,0.0,0.0,0.0
2010-06-28 00:00:00-04:00,0.21983671864047158,0.223122795709971,0.2129672907471619,0.2176956981420517,164160000,0.0,0.0,0.0,0.0
2010-06-29 00:00:00-04:00,0.207465693014363,0.20783940745355153,0.18767751417146378,0.19340282678604126,438220800,0.0,0.0,0.0,0.0
2010-06-30 00:00:00-04:00,0.19051528498185974,0.1959662821080413,0.1823258854004769,0.1838446706533432,183667200,0.0,0.0,0.0,0.0
2010-07-01 00:00:00-04:00,0.18486451738298554,0.18640815613977277,0.17139904976236398,0.18205252289772034,252326400,0.0,0.0,0.0,0.0
2010-07-02 00:00:00-04:00,0.1825255920944086,0.1846408042128757,0.17548126576322398,0.18105651438236237,147379200,0.0,0.0,0.0,0.0
2010-07-06 00:00:00-04:00,0.18797666115490655,0.19143574475207525,0.17742258715210021,0.18200284242630005,156556800,0.0,0.0,0.0,0.0
2010-07-07 00:00:00-04:00,0.1835703195575535,0.19974934729567242,0.18312299896287074,0.19920165836811066,160780800,0.0,0.0,0.0,0.0
2010-07-08 00:00:00-04:00,0.2039807632700091,0.20477791329681858,0.19554285709993416,0.2025623321533203,207360000,0.0,0.0,0.0,0.0
2010-07-09 00:00:00-04:00,0.20203950617016125,0.2090838345813493,0.20096899590707226,0.20823794603347778,142656000,0.0,0.0,0.0,0.0
2010-07-12 00:00:00-04:00,0.2074656412057303,0.2137386271396697,0.2061963170616032,0.21060261130332947,98918400,0.0,0.0,0.0,0.0
2010-07-13 00:00:00-04:00,0.21553081303745342,0.2205832428003968,0.21087601119743302,0.21779608726501465,174144000,0.0,0.0,0.0,0.0
2010-07-14 00:00:00-04:00,0.21966274807497962,0.22498949129190302,0.21682494605732416,0.22127997875213623,109516800,0.0,0.0,0.0,0.0
2010-07-15 00:00:00-04:00,0.22035954541535377,0.22399354339202937,0.213190963550599,0.22205229103565216,114201600,0.0,0.0,0.0,0.0
2010-07-16 00:00:00-04:00,0.2201100785727518,0.22038439308500393,0.2032094133487588,0.2041805237531662,181363200,0.0,0.0,0.0,0.0
2010-07-19 00:00:00-04:00,0.20535043927026048,0.21007978680184194,0.20039647002076394,0.20878562331199646,124224000,0.0,0.0,0.0,0.0
2010-07-20 00:00:00-04:00,0.19843036878871445,0.21625242401966221,0.19683797723853957,0.2153816819190979,127948800,0.0,0.0,0.0,0.0
2010-07-21 00:00:00-04:00,0.22352038648172529,0.22352038648172529,0.20644577681304985,0.20783933997154236,172492800,0.0,0.0,0.0,0.0
2010-07-22 00:00:00-04:00,0.21595420808498098,0.22613455204658073,0.21595420808498098,0.22185251116752625,126451200,0.0,0.0,0.0,0.0
2010-07-23 00:00:00-04:00,0.21874133578408117,0.22790183028156194,0.21752171875484047,0.22762751579284668,138854400,0.0,0.0,0.0,0.0
2010-07-26 00:00:00-04:00,0.2286235095837951,0.23327831087904888,0.2254368322182686,0.23263026773929596,100761600,0.0,0.0,0.0,0.0
2010-07-27 00:00:00-04:00,0.2360654183197742,0.23711107494470499,0.22966816523596645,0.2325805276632309,119692800,0.0,0.0,0.0,0.0
2010-07-28 00:00:00-04:00,0.2321083837792401,0.23501979232475456,0.22476488718976181,0.22782635688781738,77568000,0.0,0.0,0.0,0.0
2010-07-29 00:00:00-04:00,0.23098815476872947,0.2324811320360517,0.2153568007094599,0.22240018844604492,152755200,0.0,0.0,0.0,0.0
2010-07-30 00:00:00-04:00,0.2167503934419395,0.22760267995121142,0.21284208108130315,0.22391898930072784,129830400,0.0,0.0,0.0,0.0
2010-08-02 00:00:00-04:00,0.23220780509745748,0.23770849507356612,0.22964336303788827,0.2359660565853119,90163200,0.0,0.0,0.0,0.0
2010-08-03 00:00:00-04:00,0.23551777038507624,0.23626521335139689,0.22984310601839103,0.233526811003685,64012800,0.0,0.0,0.0,0.0
2010-08-04 00:00:00-04:00,0.2365883092442254,0.2409439428952255,0.23352683922711548,0.24027200043201447,80908800,0.0,0.0,0.0,0.0
2010-08-05 00:00:00-04:00,0.23666280175385257,0.2396994175554562,0.23382499986362335,0.23885352909564972,66470400,0.0,0.0,0.0,0.0
2010-08-06 00:00:00-04:00,0.2302656134272024,0.23875416744248407,0.22683136904878393,0.2377333641052246,152755200,0.0,0.0,0.0,0.0
2010-08-09 00:00:00-04:00,0.2409936420976349,0.24393083015183373,0.23790731865611203,0.24189019203186035,85632000,0.0,0.0,0.0,0.0
2010-08-10 00:00:00-04:00,0.23646399632982976,0.2400731402769465,0.23029135079982052,0.23676219582557678,158016000,0.0,0.0,0.0,0.0
2010-08-11 00:00:00-04:00,0.22419232540078396,0.22434238653091212,0.21383800772301112,0.21727320551872253,154905600,0.0,0.0,0.0,0.0
2010-08-12 00:00:00-04:00,0.2042550822360801,0.2141362590175252,0.20303546502957834,0.21114934980869293,145920000,0.0,0.0,0.0,0.0
2010-08-13 00:00:00-04:00,0.20940785366524722,0.21179738089623348,0.20694281160831451,0.20694281160831451,57945600,0.0,0.0,0.0,0.0
2010-08-16 00:00:00-04:00,0.20385651239785296,0.21229441867129376,0.20124331759161057,0.20811273157596588,95424000,0.0,0.0,0.0,0.0
2010-08-17 00:00:00-04:00,0.21276754122808042,0.22160401515307518,0.21152307054499533,0.21602876484394073,120076800,0.0,0.0,0.0,0.0
2010-08-18 00:00:00-04:00,0.2149333975266679,0.22235050021678743,0.21246932396564358,0.21797001361846924,71155200,0.0,0.0,0.0,0.0
2010-08-19 00:00:00-04:00,0.21488371982032087,0.21709833254468,0.20435448547259394,0.20995458960533142,102412800,0.0,0.0,0.0,0.0
2010-08-20 00:00:00-04:00,0.2078393341056864,0.21082624275143924,0.204130790382069,0.20923291146755219,88588800,0.0,0.0,0.0,0.0
2010-08-23 00:00:00-04:00,0.21391259419365144,0.21518191837724304,0.20315970738238273,0.20345887541770935,108211200,0.0,0.0,0.0,0.0
2010-08-24 00:00:00-04:00,0.19681216674427976,0.1982812591646232,0.18941991735257027,0.19178460538387299,144806400,0.0,0.0,0.0,0.0
2010-08-25 00:00:00-04:00,0.1880511784577901,0.199899428474496,0.1871297893784727,0.19753475487232208,144153600,0.0,0.0,0.0,0.0
2010-08-26 00:00:00-04:00,0.20007342309626855,0.20039649043165728,0.18979366346478932,0.19108782708644867,132979200,0.0,0.0,0.0,0.0
2010-08-27 00:00:00-04:00,0.19442264607520443,0.1982564124151143,0.182699616597185,0.19740955531597137,192460800,0.0,0.0,0.0,0.0
2010-08-30 00:00:00-04:00,0.1943729005699304,0.19957538999671287,0.1909635248368782,0.19101323187351227,105139200,0.0,0.0,0.0,0.0
2010-08-31 00:00:00-04:00,0.18817543328286634,0.1940747043702344,0.18546188480314288,0.19006697833538055,156441600,0.0,0.0,0.0,0.0
2010-09-01 00:00:00-04:00,0.19738467677295052,0.2079138947216093,0.19711130231445484,0.20599748194217682,129638400,0.0,0.0,0.0,0.0
2010-09-02 00:00:00-04:00,0.20726685441630152,0.2130667269229889,0.20569836204080771,0.2130667269229889,54297600,0.0,0.0,0.0,0.0
2010-09-03 00:00:00-04:00,0.21953850276375622,0.22391898930072784,0.21727322892212447,0.22391898930072784,135283200,0.0,0.0,0.0,0.0
2010-09-07 00:00:00-04:00,0.220907214738297,0.22357010204733613,0.21799485221140896,0.21846798062324524,97382400,0.0,0.0,0.0,0.0
2010-09-08 00:00:00-04:00,0.2209072128863538,0.22981824654643496,0.2209072128863538,0.22618424892425537,113894400,0.0,0.0,0.0,0.0
2010-09-09 00:00:00-04:00,0.23322762980487258,0.23360134414559283,0.22810065474264632,0.22904595732688904,90355200,0.0,0.0,0.0,0.0
2010-09-10 00:00:00-04:00,0.23071389075523208,0.23275549745054488,0.22695563898392962,0.23151102662086487,63936000,0.0,0.0,0.0,0.0
2010-09-13 00:00:00-04:00,0.23755935806617628,0.2434586436826984,0.23733475061085296,0.2417161911725998,83712000,0.0,0.0,0.0,0.0
2010-09-14 00:00:00-04:00,0.2406954065821441,0.24851106297992986,0.23930181477698448,0.24477767944335938,84748800,0.0,0.0,0.0,0.0
2010-09-15 00:00:00-04:00,0.2428363629572114,0.25015403545142295,0.24086930335984058,0.24893443286418915,67660800,0.0,0.0,0.0,0.0
2010-09-16 00:00:00-04:00,0.2487844024656603,0.25286667475236746,0.2461463688431753,0.25244420766830444,93772800,0.0,0.0,0.0,0.0
2010-09-17 00:00:00-04:00,0.2575960031735671,0.2575960031735671,0.25127426554256715,0.25513193011283875,114816000,0.0,0.0,0.0,0.0
2010-09-20 00:00:00-04:00,0.25799456108626084,0.26979310178836635,0.25709801145744243,0.2684234380722046,105561600,0.0,0.0,0.0,0.0
2010-09-21 00:00:00-04:00,0.2686480987660691,0.2737999131184102,0.26473978651889946,0.267577588558197,173875200,0.0,0.0,0.0,0.0
2010-09-22 00:00:00-04:00,0.26459069306041433,0.27153560700445795,0.26185227662645993,0.2663082778453827,96576000,0.0,0.0,0.0,0.0
2010-09-23 00:00:00-04:00,0.2608572927278213,0.273551417591888,0.26006015697084467,0.2655111253261566,137088000,0.0,0.0,0.0,0.0
2010-09-24 00:00:00-04:00,0.2749947473770497,0.28226368400142865,0.2736757017610811,0.280546098947525,126528000,0.0,0.0,0.0,0.0
2010-09-27 00:00:00-04:00,0.28184019084128953,0.2833083288187561,0.2765631548910063,0.2773345112800598,97113600,0.0,0.0,0.0,0.0
2010-09-28 00:00:00-04:00,0.2799486724392976,0.2799486724392976,0.2640430167565524,0.2780313193798065,146227200,0.0,0.0,0.0,0.0
2010-09-29 00:00:00-04:00,0.275841560709738,0.27959981198899253,0.27267973698084896,0.27579185366630554,63859200,0.0,0.0,0.0,0.0
2010-09-30 00:00:00-04:00,0.2799735731272501,0.2849017208381142,0.26665624280982203,0.27205753326416016,177484800,0.0,0.0,0.0,0.0
2010-10-01 00:00:00-04:00,0.27842991360177105,0.27955013100707804,0.2672038972568779,0.2712116241455078,117043200,0.0,0.0,0.0,0.0
2010-10-04 00:00:00-04:00,0.2684980820703361,0.2712613382480621,0.25757124774834966,0.261802613735199,123840000,0.0,0.0,0.0,0.0
2010-10-05 00:00:00-04:00,0.2710873743481966,0.2826364439299242,0.2706390993764188,0.281292587518692,109785600,0.0,0.0,0.0,0.0
2010-10-06 00:00:00-04:00,0.2801225920891043,0.2818898837427692,0.26859836470835247,0.2741239070892334,88512000,0.0,0.0,0.0,0.0
2010-10-07 00:00:00-04:00,0.2787788377630225,0.27897763749469445,0.27016601528579137,0.27681174874305725,78950400,0.0,0.0,0.0,0.0
2010-10-08 00:00:00-04:00,0.27730964614184,0.28440368094016505,0.2716598500765343,0.2823878824710846,68544000,0.0,0.0,0.0,0.0
2010-10-11 00:00:00-04:00,0.2831841121488745,0.28689265650635654,0.2803960169301449,0.282960444688797,38131200,0.0,0.0,0.0,0.0
2010-10-12 00:00:00-04:00,0.2810936732871884,0.2903526266314427,0.27447181337624743,0.288834810256958,97728000,0.0,0.0,0.0,0.0
2010-10-13 00:00:00-04:00,0.294160601235296,0.29946247622372607,0.2916716602545138,0.2958533465862274,96844800,0.0,0.0,0.0,0.0
2010-10-14 00:00:00-04:00,0.29620231765708976,0.2979199314084272,0.2897056767958045,0.29421135783195496,79756800,0.0,0.0,0.0,0.0
2010-10-15 00:00:00-04:00,0.30473956417469245,0.31297868490219116,0.29794471083457325,0.31297868490219116,119577600,0.0,0.0,0.0,0.0
2010-10-18 00:00:00-04:00,0.3134766668844831,0.31618924726588793,0.30961803289974044,0.31297868490219116,86976000,0.0,0.0,0.0,0.0
2010-10-19 00:00:00-04:00,0.3005827633071097,0.3077513456991518,0.2932899275378887,0.3005330562591553,127296000,0.0,0.0,0.0,0.0
2010-10-20 00:00:00-04:00,0.30347022807972246,0.31355118623023875,0.3015786829071538,0.30678117275238037,93465600,0.0,0.0,0.0,0.0
2010-10-21 00:00:00-04:00,0.3129786511599299,0.3163641135917292,0.29996047720069197,0.308921217918396,109708800,0.0,0.0,0.0,0.0
2010-10-22 00:00:00-04:00,0.3092950065014411,0.3156415854513399,0.3076768070454878,0.3149448037147522,58713600,0.0,0.0,0.0,0.0
2010-10-25 00:00:00-04:00,0.31872878960700274,0.325149941890471,0.31872878960700274,0.31972378492355347,77184000,0.0,0.0,0.0,0.0
2010-10-26 00:00:00-04:00,0.3146962200850266,0.32388062777656973,0.3110125156009988,0.3216401934623718,74841600,0.0,0.0,0.0,0.0
2010-10-27 00:00:00-04:00,0.31753399556331696,0.3257721458016793,0.3157915432971793,0.32495108246803284,112857600,0.0,0.0,0.0,0.0
2010-10-28 00:00:00-04:00,0.3294568426846426,0.3296308030850188,0.3190767307053583,0.3268178403377533,107788800,0.0,0.0,0.0,0.0
2010-10-29 00:00:00-04:00,0.32674328991753043,0.33052638023407654,0.32482687699642426,0.3252493441104889,80755200,0.0,0.0,0.0,0.0
2010-11-01 00:00:00-04:00,0.32856027373087293,0.33520603349567496,0.3213419857388963,0.3259967863559723,85209600,0.0,0.0,0.0,0.0
2010-11-02 00:00:00-04:00,0.3338373481432796,0.3385915633850341,0.3322937236738328,0.33587801456451416,68121600,0.0,0.0,0.0,0.0
2010-11-03 00:00:00-04:00,0.3375707359696313,0.3408319450850907,0.3283366206643262,0.34073159098625183,115161600,0.0,0.0,0.0,0.0
2010-11-04 00:00:00-04:00,0.35260474357040306,0.35698619918683283,0.35014066972024627,0.3528045117855072,111859200,0.0,0.0,0.0,0.0
2010-11-05 00:00:00-04:00,0.35365036553756335,0.3553431110863103,0.35021516739787245,0.3532269299030304,113971200,0.0,0.0,0.0,0.0
2010-11-08 00:00:00-05:00,0.3514347922436551,0.35594047204528695,0.34889614397685426,0.35412347316741943,103449600,0.0,0.0,0.0,0.0
2010-11-09 00:00:00-05:00,0.3591511106848106,0.3603955529785672,0.34406742865773454,0.34839820861816406,121881600,0.0,0.0,0.0,0.0
2010-11-10 00:00:00-05:00,0.3502400203586193,0.35496936749102914,0.3420267082101358,0.3537248969078064,91968000,0.0,0.0,0.0,0.0
2010-11-11 00:00:00-05:00,0.3372725678265428,0.34899559740134883,0.333190294705997,0.34777596592903137,121843200,0.0,0.0,0.0,0.0
