Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Split_Ratio,Cumulative_Split_Ratio,Adj_Open,Adj_High,Adj_Low,Adj_Close
2010-02-11 00:00:00-05:00,0.1944484142545235,0.20783933317607373,0.19382522474871627,0.20671913027763367,6912000,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-02-12 00:00:00-05:00,0.20109420828758623,0.20935719978423273,0.19992429815216398,0.2075650542974472,17203200,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-02-16 00:00:00-05:00,0.2124444640848016,0.21610330115571663,0.20910868005735425,0.21560533344745636,19238400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-02-17 00:00:00-05:00,0.2184928372914181,0.21931387226603208,0.215206746142372,0.2192641794681549,38361600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-02-18 00:00:00-05:00,0.21904052085678066,0.22474002436151294,0.21772054962878237,0.22342100739479065,77721600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-02-19 00:00:00-05:00,0.22190222223915523,0.2263333700810269,0.2202104309384515,0.22342100739479065,92966400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-02-22 00:00:00-05:00,0.2260590372227976,0.2260590372227976,0.21933873064349282,0.22185251116752625,50995200,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-02-23 00:00:00-05:00,0.2206328844084098,0.2218276479373812,0.21025372697707495,0.2131909430027008,82252800,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-02-24 00:00:00-05:00,0.216949205378898,0.22215168113692133,0.21577929530823908,0.2196379005908966,70617600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-02-25 00:00:00-05:00,0.21261840487204914,0.22100660270458422,0.20836217215928646,0.2195126712322235,91238400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-02-26 00:00:00-05:00,0.21886556710541863,0.22317246081443165,0.21670066199629348,0.2222510576248169,57600000,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-01 00:00:00-05:00,0.2250640668536644,0.23273063114374323,0.2250640668536644,0.231784388422966,28454400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-02 00:00:00-05:00,0.23382500401812595,0.23820644453686338,0.23255567993256,0.23317791521549225,48422400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-03 00:00:00-05:00,0.23579208152230038,0.23783273367555333,0.2322077906760143,0.2344730645418167,47961600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-04 00:00:00-05:00,0.23529413453764175,0.23738449404475828,0.23163529682547088,0.23706144094467163,29452800,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-05 00:00:00-05:00,0.24211382357589567,0.24863530187642785,0.2408196459334984,0.2475399523973465,26880000,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-08 00:00:00-05:00,0.24776457881224834,0.250652088096054,0.24776457881224834,0.2488599568605423,25344000,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-09 00:00:00-05:00,0.24749018532054867,0.2571477055454078,0.24729138569086762,0.2532652020454407,46425600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-10 00:00:00-05:00,0.25361409054785017,0.2610063383694804,0.2534391901523941,0.25946271419525146,40089600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-11 00:00:00-05:00,0.2578952138169191,0.2622259929700126,0.2561776006267114,0.2618522644042969,53913600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-12 00:00:00-05:00,0.2647398249473518,0.2647398249473518,0.25943794868347875,0.262449711561203,36134400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-15 00:00:00-04:00,0.26070721219908505,0.2624745039714497,0.25513196240761266,0.2606823444366455,42393600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-16 00:00:00-04:00,0.2632468116675711,0.2663579882196695,0.2605084236847577,0.2656114995479584,46579200,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-17 00:00:00-04:00,0.2663579931598041,0.27123643316503376,0.2652377758794795,0.2674533426761627,39820800,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-18 00:00:00-04:00,0.26837379042405884,0.2710127928448172,0.2666064985520683,0.27016595005989075,52185600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-19 00:00:00-04:00,0.2653869092464447,0.2731280488076076,0.2625500751964566,0.2653869092464447,40051200,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-22 00:00:00-04:00,0.2622757699123396,0.2757421936223153,0.26127980580758275,0.27255553007125854,58790400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-23 00:00:00-04:00,0.2744222319926139,0.2788533952969142,0.2701660261322096,0.27825599908828735,55334400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-24 00:00:00-04:00,0.2762898208104584,0.2768871883473607,0.2725554689919811,0.27429789304733276,89241600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-25 00:00:00-04:00,0.280993285927287,0.28393050125063246,0.27235656881491804,0.27258023619651794,93926400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-26 00:00:00-04:00,0.2764637629668788,0.27925088925669317,0.2696927814137036,0.2739996612071991,84288000,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-29 00:00:00-04:00,0.2781317011171031,0.280595774927574,0.2757173343549343,0.2777579724788666,38054400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-30 00:00:00-04:00,0.28004807970986756,0.28308468149077803,0.2749698430680427,0.28067031502723694,39897600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-03-31 00:00:00-04:00,0.27753431133287243,0.28126769491539955,0.274969855126436,0.2768872082233429,59558400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-01 00:00:00-04:00,0.279973558898154,0.2853251420312996,0.27014110626851173,0.2763395607471466,116620800,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-05 00:00:00-04:00,0.27835532830946486,0.2859970523806058,0.2762898227175847,0.2843291461467743,67584000,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-06 00:00:00-04:00,0.2821633101768336,0.28908338544327283,0.2803711504322609,0.28649502992630005,58713600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-07 00:00:00-04:00,0.2855239278508523,0.2886351045699021,0.27989897047713563,0.28487685322761536,106252800,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-08 00:00:00-04:00,0.28198930067797884,0.2875645501515946,0.2776833609765632,0.2858976125717163,69657600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-09 00:00:00-04:00,0.28684298340150727,0.2917462920016753,0.284627416229348,0.2910495102405548,58099200,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-12 00:00:00-04:00,0.2920454102061572,0.2944598050520033,0.2901289972937351,0.2922193706035614,48806400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-13 00:00:00-04:00,0.29127403266090734,0.2970977882380043,0.28863503080866904,0.29662561416625977,67238400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-14 00:00:00-04:00,0.30085705124293105,0.3073279113248971,0.30023481590797274,0.30707940459251404,61094400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-15 00:00:00-04:00,0.30675629912135316,0.312331548936555,0.30648198462729576,0.3111864924430847,45772800,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-16 00:00:00-04:00,0.3079004114405198,0.31091217375258884,0.2943355171643556,0.3001095950603485,129484800,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-19 00:00:00-04:00,0.297297646316778,0.30237491490877383,0.28873450373015186,0.29963746666908264,112742400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-20 00:00:00-04:00,0.30429134011266573,0.30615901498452935,0.2985918353886191,0.3040677011013031,56102400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-21 00:00:00-04:00,0.3102403094853439,0.31205730873750537,0.3036690942458225,0.30941927433013916,83980800,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-22 00:00:00-04:00,0.30038393171049727,0.3150441765071757,0.2952559879725236,0.3139994740486145,122841600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-23 00:00:00-04:00,0.3142976671011949,0.31915126752322304,0.310589123166174,0.31815627217292786,82368000,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-26 00:00:00-04:00,0.3183799622979627,0.3207694895210765,0.31424798245775115,0.31579160690307617,80524800,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-27 00:00:00-04:00,0.31273013984461573,0.31606498395843535,0.2937133359914506,0.2963016629219055,133747200,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-28 00:00:00-04:00,0.30085707674323336,0.3011552905444517,0.2898050208893124,0.2969984710216522,125068800,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-29 00:00:00-04:00,0.30113041438135035,0.3136505784640733,0.301105546617803,0.31215760111808777,84748800,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-04-30 00:00:00-04:00,0.3116844943237823,0.3131526324264506,0.29299071522054465,0.29376301169395447,88512000,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-03 00:00:00-04:00,0.29719821015906145,0.3101905487300167,0.29712269533341473,0.30576038360595703,52608000,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-04 00:00:00-04:00,0.2941854940532716,0.29421130183731986,0.27208235188868984,0.27872908115386963,137241600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-05 00:00:00-04:00,0.2699919732186513,0.27905209947457826,0.26483919055776406,0.2741487920284271,138508800,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-06 00:00:00-04:00,0.26849806840994606,0.2762391789689317,0.16925803486972762,0.2472914755344391,217804800,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-07 00:00:00-04:00,0.2407450998279516,0.2497306800618607,0.21334005573982961,0.22929541766643524,248256000,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-10 00:00:00-04:00,0.25824312817878164,0.2642666526102259,0.2568246972742902,0.2634952962398529,189273600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-11 00:00:00-04:00,0.25605343195880886,0.27379999004497685,0.254559514191168,0.2633214294910431,147033600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-12 00:00:00-04:00,0.26693050957391395,0.2780819493641434,0.26593454570145697,0.2775094211101532,108556800,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-13 00:00:00-04:00,0.2748455920792741,0.280620610408874,0.26329652392405595,0.26496440172195435,105561600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-14 00:00:00-04:00,0.25846779196879993,0.2588157128211795,0.24019744652338687,0.24866020679473877,154176000,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-17 00:00:00-04:00,0.25107457887302514,0.25480893133336213,0.23596607138601777,0.25202083587646484,136857600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-18 00:00:00-04:00,0.2581685775382983,0.25961281635782263,0.23795699633943618,0.24238814413547516,190617600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-19 00:00:00-04:00,0.23820644861551432,0.24393079113031185,0.22757781580847058,0.23599088191986084,237772800,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-20 00:00:00-04:00,0.22170342139418667,0.22329676720772362,0.20771511816443503,0.21212045848369598,272985600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-21 00:00:00-04:00,0.19920171850555884,0.2203595745587694,0.1970865196998068,0.2137635201215744,234316800,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-24 00:00:00-04:00,0.21493338625845473,0.22289816329744483,0.21304184108466884,0.21553076803684235,155020800,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-25 00:00:00-04:00,0.19952574001555232,0.2146839692638558,0.19315335306766226,0.2140120267868042,172646400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-26 00:00:00-04:00,0.2173229206061255,0.22625880830176534,0.20579870603353037,0.20739108324050903,208320000,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-27 00:00:00-04:00,0.22120544975751244,0.23041565239272435,0.21941329003613025,0.2298431098461151,173222400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-05-28 00:00:00-04:00,0.2313609595336493,0.2320080484569056,0.2202850184601405,0.22663161158561707,166694400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-06-01 00:00:00-04:00,0.22424202337355986,0.23581691257239368,0.21904050226923913,0.22035951912403107,202713600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-06-02 00:00:00-04:00,0.22401835685755297,0.23586659133434296,0.2192393031355903,0.23586659133434296,113433600,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-06-03 00:00:00-04:00,0.2376090806306773,0.24333343772036825,0.23312823993909,0.24198955297470093,114854400,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
2010-06-04 00:00:00-04:00,0.22680652485176214,0.2358418134868961,0.21490856599790625,0.21809428930282593,245952000,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf
