Date,Adj_Close,Close,High,Low,Open,Dividends,Split_Ratio
2010-02-11 00:00:00-05:00,0.20671917498111725,79.38016319274902,79.81032119877263,74.42890239892354,74.66820722090371,0.0,0.0
2010-02-12 00:00:00-05:00,0.2075650542974472,79.70498085021973,80.39316471714537,76.77093049043097,77.22017598243312,0.0,0.0
2010-02-16 00:00:00-05:00,0.21560531854629517,82.79244232177734,82.9836619085335,80.29772759239572,81.57866857040564,0.0,0.0
2010-02-17 00:00:00-05:00,0.2192642092704773,84.19745635986328,84.21653839684174,82.63940175099236,83.90126092373755,0.0,0.0
2010-02-18 00:00:00-05:00,0.22342102229595184,85.79367256164551,86.30017511064827,83.60469663350364,84.11156561886082,0.0,0.0
2010-02-19 00:00:00-05:00,0.22342102229595184,85.79367256164551,86.91201990774888,84.56081112018505,85.21045902298383,0.0,0.0
2010-02-22 00:00:00-05:00,0.22185251116752625,85.19136428833008,86.80667029355428,84.22607256710124,86.80667029355428,0.0,0.0
2010-02-23 00:00:00-05:00,0.213190957903862,81.86532783508301,85.18182276180947,80.73743680240779,84.72303353461702,0.0,0.0
2010-02-24 00:00:00-05:00,0.2196379005908966,84.3409538269043,85.30624555657779,82.8592493983638,83.30849486549684,0.0,0.0
2010-02-25 00:00:00-05:00,0.2195127010345459,84.29287719726562,84.8665469605369,80.01108497193675,81.64547855553243,0.0,0.0
2010-02-26 00:00:00-05:00,0.22225108742713928,85.34441757202148,85.6982364442782,83.21306536486901,84.04438903824779,0.0,0.0
2010-03-01 00:00:00-05:00,0.2317843735218048,89.00519943237305,89.36855661379167,86.42459611566537,86.42459611566537,0.0,0.0
2010-03-02 00:00:00-05:00,0.23317794501781464,89.54033088684082,91.47128639304151,89.30139250765627,89.7888130188105,0.0,0.0
2010-03-03 00:00:00-05:00,0.23447304964065552,90.03765106201172,91.3277639273777,89.167785952825,90.54415355032835,0.0,0.0
2010-03-04 00:00:00-05:00,0.23706144094467163,91.0315933227539,91.15564571318718,88.94795398098081,90.35294766245443,0.0,0.0
2010-03-05 00:00:00-05:00,0.2475399672985077,95.05534744262695,95.4759616679139,92.47474960516504,92.97171384976136,0.0,0.0
2010-03-08 00:00:00-05:00,0.2488599419593811,95.56221771240234,96.25039606563229,95.14159256704353,95.14159256704353,0.0,0.0
2010-03-09 00:00:00-05:00,0.25326529145240784,97.25387191772461,98.7447537880187,94.9599256277664,95.03626471251293,0.0,0.0
2010-03-10 00:00:00-05:00,0.25946277379989624,99.63370513916016,100.22645695823294,97.32067137534516,97.38783314262892,0.0,0.0
2010-03-11 00:00:00-05:00,0.26185229420661926,100.5512809753418,100.69479276091022,98.3722098367413,99.03177337684829,0.0,0.0
2010-03-12 00:00:00-05:00,0.262449711561203,100.78068923950195,101.6600927797831,99.62417229445583,101.6600927797831,0.0,0.0
2010-03-15 00:00:00-04:00,0.2606823444366455,100.10202026367188,100.79020952503669,97.97067356452325,100.11156948444867,0.0,0.0
2010-03-16 00:00:00-04:00,0.265611469745636,101.99480438232422,102.28145600009822,100.03522347072541,101.08676433814003,0.0,0.0
2010-03-17 00:00:00-04:00,0.2674533426761627,102.70208358764648,104.15479033537297,101.85130593772013,102.28146937336476,0.0,0.0
2010-03-18 00:00:00-04:00,0.27016597986221313,103.74373626708984,104.06892393237342,102.37690673730948,103.05554689101541,0.0,0.0
2010-03-19 00:00:00-04:00,0.2653869092464447,101.90857315063477,104.88117074212133,100.81922887543934,101.90857315063477,0.0,0.0
2010-03-22 00:00:00-04:00,0.27255547046661377,104.66130065917969,105.8849791951815,100.3314234888209,100.71387362141024,0.0,0.0
2010-03-23 00:00:00-04:00,0.27825596928596497,106.85029220581055,107.07969232535359,103.74374292340046,105.37812579874682,0.0,0.0
2010-03-24 00:00:00-04:00,0.27429792284965515,105.33040237426758,106.32469187750735,104.66131146431616,106.09530271841385,0.0,0.0
2010-03-25 00:00:00-04:00,0.2725803256034851,104.67084503173828,109.02934824211722,104.58495672903237,107.90145718800173,0.0,0.0
2010-03-26 00:00:00-04:00,0.2739996910095215,105.21588134765625,107.23235313798901,103.56203932706936,106.16209652629092,0.0,0.0
2010-03-29 00:00:00-04:00,0.2777579128742218,106.65903854370117,107.74875445016042,105.87543367226655,106.80255030998751,0.0,0.0
2010-03-30 00:00:00-04:00,0.28067031502723694,107.77740097045898,108.70451769245877,105.58841973812838,107.53846260858914,0.0,0.0
2010-03-31 00:00:00-04:00,0.2768871784210205,106.32467651367188,108.0067832223707,105.58841300370624,106.57316408098566,0.0,0.0
2010-04-01 00:00:00-04:00,0.2763395309448242,106.1143798828125,109.56484272380601,103.73417361971424,107.50983502230403,0.0,0.0
2010-04-05 00:00:00-04:00,0.2843291461467743,109.18239212036133,109.82286811415263,106.09529192355251,106.8884460708345,0.0,0.0
2010-04-06 00:00:00-04:00,0.28649502992630005,110.01409149169922,111.00802001021677,107.66252176598819,108.3507111079041,0.0,0.0
2010-04-07 00:00:00-04:00,0.28487685322761536,109.3927116394043,110.83588015484241,107.48120466322008,109.64118829472727,0.0,0.0
2010-04-08 00:00:00-04:00,0.2858976423740387,109.78469467163086,110.42479876902937,106.63042173028676,108.28390274799128,0.0,0.0
2010-04-09 00:00:00-04:00,0.29104942083358765,111.76297760009766,112.03054171417534,109.29689425734611,110.14767179010639,0.0,0.0
2010-04-12 00:00:00-04:00,0.292219340801239,112.21222686767578,113.07255360813605,111.40952359856709,112.14542608188532,0.0,0.0
2010-04-13 00:00:00-04:00,0.29662570357322693,113.90427017211914,114.0855850703198,110.83588523795191,111.84926225465686,0.0,0.0
2010-04-14 00:00:00-04:00,0.30707940459251404,117.91849136352539,118.0139179487605,115.29016930866153,115.52910767728552,0.0,0.0
2010-04-15 00:00:00-04:00,0.3111865818500519,119.49564743041992,119.93534925024316,117.68911591012267,117.79445270610502,0.0,0.0
2010-04-16 00:00:00-04:00,0.30010953545570374,115.24206161499023,119.39025100894017,113.02481614329525,118.23373451080096,0.0,0.0
2010-04-19 00:00:00-04:00,0.29963743686676025,115.06077575683594,116.11195577632566,110.87403840470475,114.16228483091602,0.0,0.0
2010-04-20 00:00:00-04:00,0.30406758189201355,116.7619514465332,117.56501566285183,114.65921983723567,116.84782879322836,0.0,0.0
2010-04-21 00:00:00-04:00,0.3094192445278168,118.81698989868164,119.82999501354067,116.60892095897856,119.13226736791371,0.0,0.0
2010-04-22 00:00:00-04:00,0.3139994442462921,120.57578659057617,120.97695229658821,113.37828862048636,115.34741882897413,0.0,0.0
2010-04-23 00:00:00-04:00,0.31815633177757263,122.17203140258789,122.55410968868128,119.2662456396132,120.69032677745412,0.0,0.0
2010-04-26 00:00:00-04:00,0.31579160690307617,121.26397705078125,123.17548397609337,120.67122526377645,122.25790552241769,0.0,0.0
2010-04-27 00:00:00-04:00,0.29630160331726074,113.77981567382812,121.36892942521374,112.7858983324719,120.0883495431111,0.0,0.0
2010-04-28 00:00:00-04:00,0.29699844121932983,114.04740142822266,115.64361996480505,111.28511685458577,115.52910587662814,0.0,0.0
2010-04-29 00:00:00-04:00,0.3121575713157654,119.8685073852539,120.4418106313779,115.62451886232682,115.63406808261735,0.0,0.0
2010-04-30 00:00:00-04:00,0.29376301169395447,112.80499649047852,120.25061085175702,112.50843464468915,119.68684582033241,0.0,0.0
2010-05-03 00:00:00-04:00,0.3057604134082794,117.4119987487793,119.11318232223178,114.09512612882907,114.12412382470379,0.0,0.0
2010-05-04 00:00:00-04:00,0.27872905135154724,107.03195571899414,112.97712782576818,104.47961195406731,112.96721763775327,0.0,0.0
2010-05-05 00:00:00-04:00,0.2741488218307495,105.27314758300781,107.15601784701394,101.69826022965235,103.6769289865313,0.0,0.0
2010-05-06 00:00:00-04:00,0.2472914308309555,94.95990943908691,106.07582554848042,64.99507364065519,103.10323963119164,0.0,0.0
2010-05-07 00:00:00-04:00,0.22929541766643524,88.04944038391113,95.8965811437545,81.92258140409457,92.44611833393341,0.0,0.0
2010-05-10 00:00:00-04:00,0.2634952962398529,101.18219375610352,101.47839460232674,98.62068375332743,99.16536122065216,0.0,0.0
2010-05-11 00:00:00-04:00,0.2633213698863983,101.11540603637695,105.13917237827968,97.75083132282009,98.32449561574123,0.0,0.0
2010-05-12 00:00:00-04:00,0.2775094211101532,106.56361770629883,106.78346855583106,102.11886554935947,102.50131567638296,0.0,0.0
2010-05-13 00:00:00-04:00,0.26496443152427673,101.74634170532227,107.75832651730755,101.10587655889186,105.54071922931207,0.0,0.0
2010-05-14 00:00:00-04:00,0.2486601620912552,95.48550224304199,99.38521585611475,92.23580288306545,99.25161427281955,0.0,0.0
2010-05-17 00:00:00-04:00,0.25202080607414246,96.7759895324707,97.84661806131379,90.61096069717478,96.41262688611873,0.0,0.0
2010-05-18 00:00:00-04:00,0.24238812923431396,93.07704162597656,99.69131535273593,91.3754809769035,99.13672768013268,0.0,0.0
